"Method","tau","n","p","seed","beta0","beta1","beta2","time"
"mRock_global",0.9,2000,2,473,-1.45721009592146,1.21195674470592,3.51162960153189,1.534
"two_step_Neyman",0.9,2000,2,474,3.33040636371384,-4.23744716420834,-0.978334687527649,0.0279999999999987
"two_step_LS",0.9,2000,2,474,5.58529320815064,-4.41181547930482,-3.16326350643853,0.0279999999999987
"mRock",0.9,2000,2,474,1.56599387429722,-1.31758451133296,-1.99954618404877,1.62
"mRock_global",0.9,2000,2,474,1.73374936143724,-0.848626488383155,-4.49935225987539,1.848
"two_step_Neyman",0.9,2000,2,475,-1.92963895064485,1.49519156050431,-2.05072937756053,0.0339999999999989
"two_step_LS",0.9,2000,2,475,-3.38615435392546,4.5163922263002,-3.6251599543149,0.0339999999999989
"mRock",0.9,2000,2,475,0.02054437896859,0.0320910761022044,-3.46278777577839,1.583
"mRock_global",0.9,2000,2,475,2.40370597656805,-0.658610770535281,-6.840975352909,1.276
"two_step_Neyman",0.9,2000,2,476,-8.92247440995594,6.09607105406115,-0.540383601048873,0.0259999999999998
"two_step_LS",0.9,2000,2,476,-6.44772276956619,3.97471713137122,-0.664154465556152,0.0259999999999998
"mRock",0.9,2000,2,476,-0.173358726432195,-0.0927616966509985,-2.53961432806179,1.562
"mRock_global",0.9,2000,2,476,-1.41368579212462,2.82758021198828,-4.3462210806773,1.613
"two_step_Neyman",0.9,2000,2,477,-2.34519906939065,3.35443218070891,-0.228248465221327,0.0390000000000015
"two_step_LS",0.9,2000,2,477,2.71116904326433,-1.46223659468518,-0.361587717316851,0.0390000000000015
"mRock",0.9,2000,2,477,0.41487340799046,0.158583189826037,-0.142257911218465,1.579
"mRock_global",0.9,2000,2,477,-2.67894435986521,2.71507652995131,0.453941315489104,1.38
"two_step_Neyman",0.9,2000,2,478,-5.78212400825275,2.27477420694578,0.167652954296599,0.0289999999999999
"two_step_LS",0.9,2000,2,478,-5.44256369133162,2.70040285353189,-0.496750267498484,0.0289999999999999
"mRock",0.9,2000,2,478,-0.550190171770836,0.293821010727056,-3.1225266879066,1.573
"mRock_global",0.9,2000,2,478,0.528727023154102,-0.802084038956396,-3.67070222153895,1.733
"two_step_Neyman",0.9,2000,2,479,-5.34179009031485,3.65655612916325,5.44260705962274,0.0299999999999976
"two_step_LS",0.9,2000,2,479,-3.77343957424692,0.921718878250962,6.56207028315971,0.0299999999999976
"mRock",0.9,2000,2,479,0.412307838828736,-0.537091608419102,4.18505417712933,1.571
"mRock_global",0.9,2000,2,479,-1.82041212700219,2.47966709161596,3.94238061453913,1.612
"two_step_Neyman",0.9,2000,2,48,-1.54930408270333,0.0794103049764461,4.52898481543657,0.0479999999999983
"two_step_LS",0.9,2000,2,48,1.10992527314548,-1.81904585968637,3.79675752447748,0.0479999999999983
"mRock",0.9,2000,2,48,-0.0787724686488218,-0.0523214472729352,3.11669931759639,1.562
"mRock_global",0.9,2000,2,48,3.60350993275311,-3.74649847970899,5.04534050366354,1.136
"two_step_Neyman",0.9,2000,2,480,3.56182643852536,-0.732251131761911,-4.13276979253416,0.027000000000001
"two_step_LS",0.9,2000,2,480,3.33820936415208,-2.21336821517013,-2.38757378661182,0.027000000000001
"mRock",0.9,2000,2,480,0.24179864533975,-0.27242246422739,-1.75242878024,1.599
"mRock_global",0.9,2000,2,480,-1.60133519736104,1.49645487700812,-0.277323575374382,1.746
"two_step_Neyman",0.9,2000,2,481,-5.63842317548909,3.08400479714844,7.35807737942007,0.0289999999999999
"two_step_LS",0.9,2000,2,481,-1.4298430746345,1.29391226417794,4.91227277917898,0.0289999999999999
"mRock",0.9,2000,2,481,-0.581787800675079,0.535424755252232,5.44935140763805,1.621
"mRock_global",0.9,2000,2,481,3.27606275726269,-3.88687514519499,9.99907777483932,1.454
"two_step_Neyman",0.9,2000,2,482,2.94116720195192,-0.965139198772028,-0.497595780674501,0.0339999999999989
"two_step_LS",0.9,2000,2,482,2.7427093115455,-2.02250008501853,0.786518580000063,0.0339999999999989
"mRock",0.9,2000,2,482,0.52088716514081,-0.37851519670992,0.92373359027043,1.579
"mRock_global",0.9,2000,2,482,-2.35625910251143,2.1971770839004,0.701118598582141,1.419
"two_step_Neyman",0.9,2000,2,483,0.68509709994073,-1.49129153940899,2.61898991107546,0.027000000000001
"two_step_LS",0.9,2000,2,483,1.75253345384263,-3.41760545251416,3.37396717372683,0.027000000000001
"mRock",0.9,2000,2,483,0.432802486054951,-0.325448274771046,1.58314505993482,1.542
"mRock_global",0.9,2000,2,483,-2.59134356969161,2.43325796016943,4.73671650839376,1.429
"two_step_Neyman",0.9,2000,2,484,0.881061861249353,-3.62499493282662,4.75189599430963,0.0249999999999986
"two_step_LS",0.9,2000,2,484,0.931313988319658,-3.98140534512372,5.11457820082028,0.0249999999999986
"mRock",0.9,2000,2,484,0.105897054810234,-0.215710288126549,2.60059634974773,1.569
"mRock_global",0.9,2000,2,484,5.25303303995216,-2.67753875868165,1.37785401822048,1.528
"two_step_Neyman",0.9,2000,2,485,0.537373308700451,0.557948084901877,-3.50760676921789,0.036999999999999
"two_step_LS",0.9,2000,2,485,-2.75367061686027,3.75795350989039,-3.24318933644219,0.036999999999999
"mRock",0.9,2000,2,485,0.121260453552977,0.156682598834411,-2.4200852119411,1.567
"mRock_global",0.9,2000,2,485,1.14086088549222,1.53234409729507,-3.84858516527932,1.703
"two_step_Neyman",0.9,2000,2,486,-7.70542300387602,4.49850271129523,6.50458116481234,0.0300000000000011
"two_step_LS",0.9,2000,2,486,-2.41074956276809,-0.949826137848397,6.70179079476114,0.0300000000000011
"mRock",0.9,2000,2,486,-0.447853085185341,0.107537234804888,3.67220229966163,1.572
"mRock_global",0.9,2000,2,486,0.0553841632696956,-0.118114262920563,4.32852870630467,1.656
"two_step_Neyman",0.9,2000,2,487,4.32528839208886,-2.00914340523512,0.511781503773406,0.0259999999999998
"two_step_LS",0.9,2000,2,487,1.22148230867463,-0.182468491178914,1.64240916978021,0.0259999999999998
"mRock",0.9,2000,2,487,0.494931303848158,-0.372571906576289,3.18709313819828,1.592
"mRock_global",0.9,2000,2,487,4.09581028014789,-2.67086319362612,0.0853737265707224,1.64
"two_step_Neyman",0.9,2000,2,488,-5.97237810144283,6.04884428407515,-0.368677994734441,0.0400000000000027
"two_step_LS",0.9,2000,2,488,-2.88241988467659,2.63873944259376,-0.00612419558294164,0.0400000000000027
"mRock",0.9,2000,2,488,-0.315484923864287,0.0939246880847473,0.542202197553166,1.557
"mRock_global",0.9,2000,2,488,2.3140907209554,-0.286902935010662,-2.33205856667495,1.227
"two_step_Neyman",0.9,2000,2,489,3.26539191625273,-1.30055661804345,2.9816776495967,0.0250000000000021
"two_step_LS",0.9,2000,2,489,-4.40235249652506,2.67829588106067,6.89980039434144,0.0250000000000021
"mRock",0.9,2000,2,489,-0.404014237194218,-0.0369393813386552,5.92330398618617,1.585
"mRock_global",0.9,2000,2,489,0.0196884528231678,0.461890219101011,5.30418998106386,1.66
"two_step_Neyman",0.9,2000,2,49,-0.234337986197882,0.758675441945952,-6.33429620681548,0.027000000000001
"two_step_LS",0.9,2000,2,49,-2.36122035820538,2.13941489219522,-5.45205410859879,0.027000000000001
"mRock",0.9,2000,2,49,-0.161442351371796,0.152365488323957,-5.68582332491859,1.549
"mRock_global",0.9,2000,2,49,-0.566026342058384,0.48158763992599,-4.68429529229793,1.503
"two_step_Neyman",0.9,2000,2,490,8.98027094671444,-9.37819615313051,4.56085533437029,0.032
"two_step_LS",0.9,2000,2,490,-1.09445917079693,-1.04176931275817,5.95752573277858,0.032
"mRock",0.9,2000,2,490,1.74873359315177,-1.32246012906389,3.9471630579948,1.634
"mRock_global",0.9,2000,2,490,2.79718350248948,-2.24145917957119,5.27422081007703,1.761
"two_step_Neyman",0.9,2000,2,491,-4.36718000003592,0.283581979161467,2.32647299706846,0.0250000000000021
"two_step_LS",0.9,2000,2,491,2.32531788852531,-2.54138017642509,-1.54861346620885,0.0250000000000021
"mRock",0.9,2000,2,491,-0.527065621474875,-0.00137876420483396,-0.69867599546582,1.552
"mRock_global",0.9,2000,2,491,-0.505164956943695,-0.473742307587685,-0.447743727333034,1.711
"two_step_Neyman",0.9,2000,2,492,-1.98234631622049,5.47831742423682,-3.9368847429996,0.0279999999999987
"two_step_LS",0.9,2000,2,492,-1.46171469596042,2.15704583286671,-1.15137889837978,0.0279999999999987
"mRock",0.9,2000,2,492,-0.328199765508622,0.685018013865909,-0.795694407163708,1.579
"mRock_global",0.9,2000,2,492,1.61330803648486,3.80771872149291,-4.42326819446393,1.474
"two_step_Neyman",0.9,2000,2,493,5.64564741604925,-1.74684605067535,-11.3441123566647,0.0309999999999988
"two_step_LS",0.9,2000,2,493,5.37946517823519,-1.47994352390417,-11.3100329209586,0.0309999999999988
"mRock",0.9,2000,2,493,0.378666530942438,-0.366924880728281,-7.27753761231303,1.581
"mRock_global",0.9,2000,2,493,3.71795920884138,-3.28095674626128,-7.48971554321368,1.706
"two_step_Neyman",0.9,2000,2,494,-5.40013194574043,-4.1535881731385,8.03480318664131,0.0249999999999986
"two_step_LS",0.9,2000,2,494,2.06520700655311,-5.48340907185076,1.89307278176396,0.0249999999999986
"mRock",0.9,2000,2,494,0.375084059214448,-0.688592667271418,-0.802927921915142,1.586
"mRock_global",0.9,2000,2,494,1.02143875095154,-1.22636353822607,0.22469940494355,1.535
"two_step_Neyman",0.9,2000,2,495,-10.3960796069796,8.24180832194697,-0.15890862344142,0.032
"two_step_LS",0.9,2000,2,495,-3.00868080044659,2.65384269792406,-1.80109460762903,0.032
"mRock",0.9,2000,2,495,-0.33410496368324,1.09616696382099,-2.50955678149951,1.587
"mRock_global",0.9,2000,2,495,-3.20716702174683,4.89241012463366,-3.29088831685007,1.581
"two_step_Neyman",0.9,2000,2,496,-1.31759949477759,3.14825450849274,-1.01588220179941,0.27
"two_step_LS",0.9,2000,2,496,-2.3864531006292,4.17526008925724,-1.02904034196465,0.27
"mRock",0.9,2000,2,496,0.0793605661030901,0.199713662010935,0.915618996508414,1.578
"mRock_global",0.9,2000,2,496,-5.1031888778676,4.66849331453881,2.79543547568491,1.265
"two_step_Neyman",0.9,2000,2,497,13.7808369630032,-3.22585474886076,-13.7578959556796,0.0259999999999998
"two_step_LS",0.9,2000,2,497,7.17880995133795,-2.91651503450903,-7.44924455888494,0.0259999999999998
"mRock",0.9,2000,2,497,0.882543648737193,-0.300714511494836,-3.34945162882204,1.592
"mRock_global",0.9,2000,2,497,2.52808145127334,-1.88981419212598,-4.43194664294329,1.686
"two_step_Neyman",0.9,2000,2,498,9.60097050467955,-6.30442462464439,-6.43373190759573,0.0289999999999999
"two_step_LS",0.9,2000,2,498,-5.41492180402494,-1.00605494232245,3.63519730851621,0.0289999999999999
"mRock",0.9,2000,2,498,1.15791214711656,-0.816082567568246,-3.3260302240334,1.552
"mRock_global",0.9,2000,2,498,5.28123002120728,-4.95723336596506,-2.76053381395946,1.479
"two_step_Neyman",0.9,2000,2,499,1.37149049486935,0.279847588738835,-7.23542893608784,0.0309999999999988
"two_step_LS",0.9,2000,2,499,-1.4718561667353,1.31238266944537,-5.5518617945786,0.0309999999999988
"mRock",0.9,2000,2,499,-0.17419284710652,0.0764911358246954,-4.98940818275804,1.562
"mRock_global",0.9,2000,2,499,-0.81218580853132,0.746278557175142,-3.58281131907624,1.487
"two_step_Neyman",0.9,2000,2,5,7.8996928881969,-8.18999435263298,3.61004430009815,0.0249999999999986
"two_step_LS",0.9,2000,2,5,-0.854320126890951,-0.253239801863143,4.4690206245762,0.0249999999999986
"mRock",0.9,2000,2,5,0.76339517712456,-0.839637780482358,4.03965988055855,1.505
"mRock_global",0.9,2000,2,5,6.69263756744856,-6.737056088229,4.58271513143737,1.445
"two_step_Neyman",0.9,2000,2,50,-14.3708427211531,11.0616199890811,1.32308217541924,0.032
"two_step_LS",0.9,2000,2,50,-4.76255336915303,3.85327869390726,-1.18995293169861,0.032
"mRock",0.9,2000,2,50,-0.667800969480064,0.415082831346039,-1.97734172100557,1.658
"mRock_global",0.9,2000,2,50,-4.32163658825118,4.32093995580379,-1.42177328564939,1.634
"two_step_Neyman",0.9,2000,2,500,-0.573447499745721,-2.7450963502432,0.0169147890074868,0.0309999999999988
"two_step_LS",0.9,2000,2,500,2.42639440015504,-4.47117231137913,-1.26655390541178,0.0309999999999988
"mRock",0.9,2000,2,500,-0.473665486067081,0.107900794340361,-2.57284305098915,1.576
"mRock_global",0.9,2000,2,500,4.78584631752102,-5.38925532082637,-2.60888868166029,1.611
"two_step_Neyman",0.9,2000,2,51,10.1871170845325,-7.09279556978847,4.15045673055231,0.274000000000001
"two_step_LS",0.9,2000,2,51,9.05255035990382,-7.21728601125374,5.28938451202718,0.274000000000001
"mRock",0.9,2000,2,51,0.900827709721304,-0.793019339641315,7.55610168851543,1.589
"mRock_global",0.9,2000,2,51,10.0829008267092,-3.05155059103846,1.33696639124622,1.286
"two_step_Neyman",0.9,2000,2,52,13.8700379377502,-16.2444047446459,6.82071108295797,0.0279999999999987
"two_step_LS",0.9,2000,2,52,4.3016663697457,-3.48639979197321,3.41551402373406,0.0279999999999987
"mRock",0.9,2000,2,52,8.11556768618971,-4.75352514596351,1.34749887269517,1.579
"mRock_global",0.9,2000,2,52,13.8977910687596,-7.95137413078156,-2.22700017007418,1.602
"two_step_Neyman",0.9,2000,2,53,2.15045204548998,0.361839041773355,-4.06029188373088,0.032
"two_step_LS",0.9,2000,2,53,-1.66128615478313,3.50894292663189,-3.29846236844752,0.032
"mRock",0.9,2000,2,53,-0.0194713235341668,-0.0661787881547666,-1.31485196114453,1.566
"mRock_global",0.9,2000,2,53,1.62725538619708,-1.36640080383793,-1.24454012729596,1.429
"two_step_Neyman",0.9,2000,2,54,12.1590198294869,-4.03700752993753,-10.5436873685617,0.036999999999999
"two_step_LS",0.9,2000,2,54,3.94819521872645,-1.54472364847143,-4.64773886312867,0.036999999999999
"mRock",0.9,2000,2,54,1.05507992021146,-0.53243303721233,-2.04546399836033,1.567
"mRock_global",0.9,2000,2,54,4.99385201821955,-4.63387960817044,-1.71437257744888,1.432
"two_step_Neyman",0.9,2000,2,55,-1.58923227314148,-1.39439154027913,5.67901109660676,0.032
"two_step_LS",0.9,2000,2,55,1.20452426210678,-1.11775218473825,2.5341166227373,0.032
"mRock",0.9,2000,2,55,0.547377694596764,-0.310494187849649,2.57382316742542,1.569
"mRock_global",0.9,2000,2,55,0.857566517517801,0.630128669522129,1.46464804362088,1.681
"two_step_Neyman",0.9,2000,2,56,-5.40003889217622,4.57982796935044,2.05587853758949,0.0280000000000022
"two_step_LS",0.9,2000,2,56,-0.31644530483201,-0.157033735103346,1.53628690943043,0.0280000000000022
"mRock",0.9,2000,2,56,-0.477612738042218,0.322814863918266,1.70304262934188,1.549
"mRock_global",0.9,2000,2,56,-0.491800457342705,0.686156964759005,6.28220461101853,1.419
"two_step_Neyman",0.9,2000,2,57,-0.3888368723548,-1.01766384251585,3.92085293841481,0.0289999999999999
"two_step_LS",0.9,2000,2,57,4.73487572880467,-3.46817641863002,1.12562929284212,0.0289999999999999
"mRock",0.9,2000,2,57,0.495048258162982,-0.419428773703344,2.84726191978089,1.589
"mRock_global",0.9,2000,2,57,1.51817306607882,-1.1621867533253,2.68789682362409,1.31
"two_step_Neyman",0.9,2000,2,58,9.50256128226002,-3.14604222990028,-7.65621768846138,0.0359999999999978
"two_step_LS",0.9,2000,2,58,4.20786845142313,-1.88011494350821,-3.45850936385109,0.0359999999999978
"mRock",0.9,2000,2,58,1.6709131932319,-0.943921650399245,-1.52266687097256,1.569
"mRock_global",0.9,2000,2,58,3.8861659166045,-3.51242305151502,-0.968952578340676,1.647
"two_step_Neyman",0.9,2000,2,59,-5.37721324065976,0.759040659392056,9.65704017987596,0.0279999999999987
"two_step_LS",0.9,2000,2,59,-2.95713649708814,-0.207340548542708,8.10215445657477,0.0279999999999987
"mRock",0.9,2000,2,59,-0.295880553360989,0.398435208949973,5.52672050211277,1.571
"mRock_global",0.9,2000,2,59,0.802147055249069,0.10233060029843,5.13907212357394,1.647
"two_step_Neyman",0.9,2000,2,6,-7.93447216495042,5.49993070449974,2.61040231262126,0.027000000000001
"two_step_LS",0.9,2000,2,6,-3.95326869166832,3.76694367764308,0.241874306528999,0.027000000000001
"mRock",0.9,2000,2,6,-0.557207150592133,1.06238682379554,-0.181629827973509,1.557
"mRock_global",0.9,2000,2,6,-1.15922695599033,2.22733022610454,1.26565784987582,1.442
"two_step_Neyman",0.9,2000,2,60,-2.70898697124873,3.09459023196324,0.0760360987114836,0.0269999999999975
"two_step_LS",0.9,2000,2,60,-2.43160946482422,-0.0339246624833671,2.9573932758578,0.0269999999999975
"mRock",0.9,2000,2,60,-0.505641603956953,0.602357485827079,0.977315170160196,1.573
"mRock_global",0.9,2000,2,60,-4.08140188748527,3.90415230579182,2.28705231044663,1.587
"two_step_Neyman",0.9,2000,2,61,-6.46733697307392,4.26228989353725,0.610158329633975,0.0259999999999998
"two_step_LS",0.9,2000,2,61,-4.52734117536588,1.41494787702705,1.48888808555452,0.0259999999999998
"mRock",0.9,2000,2,61,-0.398696736951365,0.557022333864829,-1.84671226662728,1.602
"mRock_global",0.9,2000,2,61,0.0224038543769405,2.71045468064355,-5.40344642498752,1.689
"two_step_Neyman",0.9,2000,2,62,-6.71768423702042,2.715496455267,6.90130397105034,0.0340000000000025
"two_step_LS",0.9,2000,2,62,-8.53028904540909,5.5661302489915,5.82818060646247,0.0340000000000025
"mRock",0.9,2000,2,62,-0.878598904100805,0.649724395628256,3.38745809250142,1.573
"mRock_global",0.9,2000,2,62,-1.43996396522442,1.26253579646883,2.722878028306,1.311
"two_step_Neyman",0.9,2000,2,63,1.01350455239668,-3.23105372545291,4.27938516067483,0.0300000000000011
"two_step_LS",0.9,2000,2,63,-3.18712603731702,-1.41917676944568,6.81379514116355,0.0300000000000011
"mRock",0.9,2000,2,63,0.240454738241826,-0.337915750396825,2.88217605317409,1.707
"mRock_global",0.9,2000,2,63,1.04400158716755,-1.53548230886175,1.72366537485637,1.626
"two_step_Neyman",0.9,2000,2,64,-7.16921666389077,4.5703909305376,9.20516253862323,0.0289999999999999
"two_step_LS",0.9,2000,2,64,-7.04451678244847,2.59858245726292,10.9891472972885,0.0289999999999999
"mRock",0.9,2000,2,64,-0.596607942725715,0.681941957006362,7.09508180377469,1.696
"mRock_global",0.9,2000,2,64,-1.85377633104351,2.38736953796711,7.56567855781363,1.3
"two_step_Neyman",0.9,2000,2,65,-10.9804723639893,9.37622510735515,4.20599001189483,0.263000000000002
"two_step_LS",0.9,2000,2,65,-5.67400364832055,4.79087581206831,3.58150968175731,0.263000000000002
"mRock",0.9,2000,2,65,-0.856814663163813,0.945087058114784,2.81650508195365,1.692
"mRock_global",0.9,2000,2,65,-2.95664565812821,3.68662465073136,3.37336203556828,1.185
"two_step_Neyman",0.9,2000,2,66,-8.31840436404133,2.01986884993537,4.56783917557233,0.279
"two_step_LS",0.9,2000,2,66,-3.4543946030919,-2.21151885231643,4.14234131660325,0.279
"mRock",0.9,2000,2,66,-0.361271457851432,0.157822737561165,-1.32737615901674,1.564
"mRock_global",0.9,2000,2,66,0.127780166300925,-0.110625846316867,-2.69143118587485,1.322
"two_step_Neyman",0.9,2000,2,67,-1.73237229070223,2.70882476674566,2.4994498870051,0.0280000000000022
"two_step_LS",0.9,2000,2,67,0.21595136503381,-0.597454112920969,3.87074884290845,0.0280000000000022
"mRock",0.9,2000,2,67,-0.104138690439252,0.777053090880137,3.45659975721516,1.601
"mRock_global",0.9,2000,2,67,4.94567842962269,0.952902414877868,-0.542019269162239,1.531
"two_step_Neyman",0.9,2000,2,68,13.2861954926009,-13.3376088285472,-0.771028904479678,0.0440000000000005
"two_step_LS",0.9,2000,2,68,10.1101452586804,-8.11317203993245,-2.97752510927634,0.0440000000000005
"mRock",0.9,2000,2,68,2.13874738706256,-1.57348014494449,-1.43407689329702,1.57
"mRock_global",0.9,2000,2,68,19.6838071172644,-10.1591435718111,-9.42345485967206,1.217
"two_step_Neyman",0.9,2000,2,69,-0.376589712897998,-2.61031817595532,5.34266190283118,0.027000000000001
"two_step_LS",0.9,2000,2,69,1.73193950215107,-2.60228880217561,3.05205035051907,0.027000000000001
"mRock",0.9,2000,2,69,-0.146715770478384,-0.23102600728215,3.34911035290173,1.579
"mRock_global",0.9,2000,2,69,4.35997574332913,-0.462244618848212,-3.37681785558883,1.733
"two_step_Neyman",0.9,2000,2,7,-3.58459583296741,5.40622531319891,-3.11712877444729,0.0249999999999986
"two_step_LS",0.9,2000,2,7,1.21721847118128,3.11040221908019,-5.64259759366153,0.0249999999999986
"mRock",0.9,2000,2,7,-0.317254848501785,0.575149282417132,-1.61145381438355,1.531
"mRock_global",0.9,2000,2,7,-0.494699828577542,3.2754611253822,-2.36195646792372,1.517
"two_step_Neyman",0.9,2000,2,70,4.80510739084009,-6.0776712417718,0.373517253569375,0.0279999999999987
"two_step_LS",0.9,2000,2,70,1.9468762389089,-3.6090443027643,0.816930430337322,0.0279999999999987
"mRock",0.9,2000,2,70,0.527436498380324,-0.669021881460871,-0.229187748746725,1.617
"mRock_global",0.9,2000,2,70,4.06002473792658,-3.49425694172552,-1.48477025462493,1.524
"two_step_Neyman",0.9,2000,2,71,-16.9162704885085,11.8036218048699,8.48722383246928,0.0340000000000025
"two_step_LS",0.9,2000,2,71,-7.35201486507888,6.97311817014007,3.87783512293602,0.0340000000000025
"mRock",0.9,2000,2,71,-0.787693911805702,0.907547709483917,3.09333701104974,1.634
"mRock_global",0.9,2000,2,71,-3.5211539594213,3.93144071162829,2.81957974588106,1.265
"two_step_Neyman",0.9,2000,2,72,2.40537503155254,-7.09762270697623,8.55833036633737,0.0259999999999998
"two_step_LS",0.9,2000,2,72,-3.35364184215984,1.59556204724493,5.57243084920059,0.0259999999999998
"mRock",0.9,2000,2,72,0.819486442694166,-0.729850166289824,4.2756467479139,1.6
"mRock_global",0.9,2000,2,72,2.53224046171635,-1.43305919040537,3.34066294814848,1.683
"two_step_Neyman",0.9,2000,2,73,-1.11602681815578,1.06850515839087,-4.92681487020896,0.0259999999999998
"two_step_LS",0.9,2000,2,73,0.651477191296737,1.12258827842431,-7.07700433187475,0.0259999999999998
"mRock",0.9,2000,2,73,0.0918120250713059,-0.387042990492161,-3.99840781417645,1.578
"mRock_global",0.9,2000,2,73,0.101766611947375,-0.595931158762552,-4.09738445869397,1.742
"two_step_Neyman",0.9,2000,2,74,-4.86611077387333,1.88770725837087,1.98406868375011,0.032
"two_step_LS",0.9,2000,2,74,-3.89076190085845,2.5893938200794,0.249189837142794,0.032
"mRock",0.9,2000,2,74,-0.198035956585817,0.123810736893094,-0.818511353017556,1.605
"mRock_global",0.9,2000,2,74,-0.0612483354815021,0.0507464799270201,-0.988558264650308,1.524
"two_step_Neyman",0.9,2000,2,75,8.27549645791517,-7.24124167910091,0.612978125358595,0.0300000000000011
"two_step_LS",0.9,2000,2,75,6.58040904087415,-5.89134614508363,0.977043067835325,0.0300000000000011
"mRock",0.9,2000,2,75,0.730575019915676,-0.744736201113456,1.96491457720172,1.56
"mRock_global",0.9,2000,2,75,5.22359172838811,-3.62409230086721,-1.59327832923357,1.482
"two_step_Neyman",0.9,2000,2,76,-2.05546704813524,6.48984117630483,-2.13824358257283,0.0259999999999998
"two_step_LS",0.9,2000,2,76,-0.709319722291311,3.66933282849054,-0.53289015851658,0.0259999999999998
"mRock",0.9,2000,2,76,-0.0592697755142302,0.883878825966999,1.96732016904356,1.58
"mRock_global",0.9,2000,2,76,-2.0880495567538,2.99362743393366,2.17035087568024,1.598
"two_step_Neyman",0.9,2000,2,77,-9.49561945100214,9.96166725527046,1.87600559528147,0.0329999999999977
"two_step_LS",0.9,2000,2,77,-10.4664091048076,6.68214569015868,6.25168165325435,0.0329999999999977
"mRock",0.9,2000,2,77,-0.266935605227657,0.316281445420241,2.31910459594476,1.588
"mRock_global",0.9,2000,2,77,-1.03049369645801,1.66044354747015,0.7138023760007,1.726
"two_step_Neyman",0.9,2000,2,78,0.55577939712635,-0.577490190280809,-3.6231338958177,0.0380000000000003
"two_step_LS",0.9,2000,2,78,-5.91352878462858,4.07243131299637,-1.94750954764507,0.0380000000000003
"mRock",0.9,2000,2,78,0.0739423851289391,0.123311445683404,-3.8958364478048,1.597
"mRock_global",0.9,2000,2,78,0.63839703826143,0.982559119801694,-4.90231934354017,1.306
"two_step_Neyman",0.9,2000,2,79,4.5119471314746,-6.92833406019994,-0.67783699239834,0.0289999999999999
"two_step_LS",0.9,2000,2,79,1.58096988111011,-4.65033320896415,-0.0533890614247952,0.0289999999999999
"mRock",0.9,2000,2,79,0.38264867714672,-0.561385719966228,-2.64374895566615,1.629
"mRock_global",0.9,2000,2,79,2.79337693999914,-2.43052298838138,-4.28377125467651,1.67
"two_step_Neyman",0.9,2000,2,8,-0.640736425986502,1.87294455466913,0.164522038992899,0.298000000000002
"two_step_LS",0.9,2000,2,8,3.55064195631817,0.46773206641687,-2.54522375966044,0.298000000000002
"mRock",0.9,2000,2,8,-0.0782118854604903,0.321456876446456,1.16907968558181,1.55500000000001
"mRock_global",0.9,2000,2,8,0.766914584494862,-0.724109391638074,1.52113370760173,1.136
"two_step_Neyman",0.9,2000,2,80,2.35014209463414,-2.83544168717234,4.10439418227662,0.0269999999999975
"two_step_LS",0.9,2000,2,80,3.38174989825221,-1.73528399704071,2.12089470656041,0.0269999999999975
"mRock",0.9,2000,2,80,0.559824011632196,-0.740695731868374,4.9133764053559,1.573
"mRock_global",0.9,2000,2,80,4.47027894008525,-1.74573876085721,1.9839671313093,1.525
"two_step_Neyman",0.9,2000,2,81,-1.73648586869448,1.72473129867921,-2.64881020924659,0.0299999999999976
"two_step_LS",0.9,2000,2,81,-1.79099542884982,2.25424195968657,-3.20194640135504,0.0299999999999976
"mRock",0.9,2000,2,81,-0.576123442259306,0.400583851722992,-2.21763812895868,1.582
"mRock_global",0.9,2000,2,81,-0.189738863679281,0.140212198596732,-1.88917072790461,1.829
"two_step_Neyman",0.9,2000,2,82,-1.41683526582215,-0.862662482215299,2.90069675873883,0.0300000000000011
"two_step_LS",0.9,2000,2,82,0.0720445806625891,0.0635721129030995,0.34228038990031,0.0300000000000011
"mRock",0.9,2000,2,82,-0.0633618973205206,0.0310763599598367,0.565878740264651,1.576
"mRock_global",0.9,2000,2,82,0.332543900247416,0.933356271607219,-0.0385486347354203,1.774
"two_step_Neyman",0.9,2000,2,83,17.4679021982197,-14.5785583620748,-2.81108162054912,0.0279999999999987
"two_step_LS",0.9,2000,2,83,7.83729496776078,-7.26705086231199,-0.647846491162383,0.0279999999999987
"mRock",0.9,2000,2,83,8.70877055276789,-4.88376773601645,-3.43352533357408,1.554
"mRock_global",0.9,2000,2,83,22.9213290810515,-12.1399469131108,-8.80821240635809,1.56
"two_step_Neyman",0.9,2000,2,84,-5.13516279159874,2.17698303912046,6.53324058220295,0.0289999999999999
"two_step_LS",0.9,2000,2,84,-4.02267746766459,2.53710700602105,5.06779615558726,0.0289999999999999
"mRock",0.9,2000,2,84,-0.573563993951907,0.572731022818381,4.38312360836993,1.577
"mRock_global",0.9,2000,2,84,1.70621696709269,-1.61409350029094,2.57555411279856,1.603
"two_step_Neyman",0.9,2000,2,85,-2.47493217317079,3.02891839123435,-5.31719017235855,0.032
"two_step_LS",0.9,2000,2,85,-2.02379220616645,1.12783204716776,-4.01703409464699,0.032
"mRock",0.9,2000,2,85,-0.441600683948118,0.176390945667598,-4.30247101282411,1.611
"mRock_global",0.9,2000,2,85,-0.596320901773856,0.88869818663022,-6.53458651797747,1.57
"two_step_Neyman",0.9,2000,2,86,5.02910615234635,-0.866140561948181,-5.37751129747461,0.027000000000001
