"Method","tau","n","p","seed","num_bin","beta0","beta1","beta2","time"
"mRock_kNN_global_linear_Neyman",0.8,10000,2,218,4,-0.00732903959706821,0.0110953820659052,0.0149496098398174,102.598
"mRock_kNN_bs_Neyman",0.8,10000,2,218,5,0.00540086629993386,-0.00288163139526532,0.0263485964052919,116.642
"mRock_kNN_global_linear_Neyman",0.8,10000,2,218,5,0.00549527369369418,-0.00286356927433795,0.0264745531875894,102.985
"mRock_kNN_bs_Neyman",0.8,10000,2,218,6,0.0048514512556177,-0.00766246571242535,0.0329885539230332,116.663
"mRock_kNN_global_linear_Neyman",0.8,10000,2,218,6,0.00521057046646156,-0.00771925016545572,0.0324950101632577,102.621
"mRock_kNN_bs_Neyman",0.8,10000,2,218,7,0.00285302424066747,-0.00653564370542536,0.0347968597555735,116.934
"mRock_kNN_global_linear_Neyman",0.8,10000,2,218,7,0.00272173110255736,-0.00639722508002416,0.0348133234015755,102.62
"mRock_kNN_bs_Neyman",0.8,10000,2,218,8,-0.00127705085455965,0.000421645556190509,0.0250467484856225,116.653
"mRock_kNN_global_linear_Neyman",0.8,10000,2,218,8,-0.00155183151218963,0.000568906195476782,0.0254035397434773,102.691
"mRock_kNN_bs_Neyman",0.8,10000,2,218,9,-0.00268446960124269,0.00348810045498826,0.0204100376967222,116.865
"mRock_kNN_global_linear_Neyman",0.8,10000,2,218,9,-0.00254610025046298,0.00346878782012583,0.0207420416606068,102.581
"two_step_Neyman",0.8,10000,2,218,NA,-0.003868887763675,0.000385534703557511,0.0324266148492809,0.0660000000000309
"two_step_LS",0.8,10000,2,218,NA,0.00455572899698375,-0.00351985618531536,0.0294112849481882,0.0170000000000528
"mRock_kNN_bs_Neyman",0.8,10000,2,219,2,0.0234213336940665,0.00717814914461501,-0.0429772719529655,122.039
"mRock_kNN_global_linear_Neyman",0.8,10000,2,219,2,0.0233068392624782,0.00638588009603236,-0.0402029029680078,106.648
"mRock_kNN_bs_Neyman",0.8,10000,2,219,3,0.0195793123927925,-0.00386894264362247,-0.0262128727209276,121.935
"mRock_kNN_global_linear_Neyman",0.8,10000,2,219,3,0.0191994968712048,-0.00267681489056537,-0.026165373982578,104.754
"mRock_kNN_bs_Neyman",0.8,10000,2,219,4,0.0135089001878623,0.00118373256750681,-0.0264800027791896,119.751
"mRock_kNN_global_linear_Neyman",0.8,10000,2,219,4,0.0124290430985026,0.00236628341114598,-0.026101878448002,104.611
"mRock_kNN_bs_Neyman",0.8,10000,2,219,5,0.00805791505864395,0.0165058118599606,-0.0443408695388365,116.417
"mRock_kNN_global_linear_Neyman",0.8,10000,2,219,5,0.008134531393728,0.0164569956582978,-0.0431684723945045,101.897
"mRock_kNN_bs_Neyman",0.8,10000,2,219,6,0.0181379456573119,-0.00336453941830772,-0.0239082449737884,116.374
"mRock_kNN_global_linear_Neyman",0.8,10000,2,219,6,0.0182163214186384,-0.00377634779538027,-0.0221400267821794,101.655
"mRock_kNN_bs_Neyman",0.8,10000,2,219,7,0.019939561695012,-0.00893078224526178,-0.0116178805705349,116.602
"mRock_kNN_global_linear_Neyman",0.8,10000,2,219,7,0.0200275659260947,-0.00917210038514593,-0.0101895449706042,101.644
"mRock_kNN_bs_Neyman",0.8,10000,2,219,8,0.0148590273766247,0.000869333997802979,-0.0310114436389801,116.614
"mRock_kNN_global_linear_Neyman",0.8,10000,2,219,8,0.0152383863311336,0.000730650140563949,-0.0295583702417295,101.567
"mRock_kNN_bs_Neyman",0.8,10000,2,219,9,0.0177640588823484,0.00107052090681403,-0.0294304964120471,116.579
"mRock_kNN_global_linear_Neyman",0.8,10000,2,219,9,0.0179823370379613,0.000920035713767309,-0.027930944993094,101.633
"two_step_Neyman",0.8,10000,2,219,NA,0.0104103555964983,0.00134255312042342,-0.0282669495106047,0.05600000000004
"two_step_LS",0.8,10000,2,219,NA,0.00422099813566845,0.00232406344873404,-0.0190632919919276,0.015999999999849
"mRock_kNN_bs_Neyman",0.8,10000,2,22,2,0.00280765338670186,0.0206780963254873,-0.00447722573474163,117.379
"mRock_kNN_global_linear_Neyman",0.8,10000,2,22,2,0.00304044998176023,0.0205719240365498,-0.00462983784563242,104.645
"mRock_kNN_bs_Neyman",0.8,10000,2,22,3,-0.00167376371335459,0.0187890496412191,0.00784054176203153,116.546
"mRock_kNN_global_linear_Neyman",0.8,10000,2,22,3,-0.00210962817958049,0.0190883635223069,0.00812175677878813,102.976
"mRock_kNN_bs_Neyman",0.8,10000,2,22,4,0.000543057880530329,0.0120682565980657,0.0144326237478358,115.852
"mRock_kNN_global_linear_Neyman",0.8,10000,2,22,4,0.000587932256794765,0.0121391426119684,0.0143411103046294,102.916
"mRock_kNN_bs_Neyman",0.8,10000,2,22,5,-0.0067709903361437,0.0212185532476106,0.00650376323090729,115.763
"mRock_kNN_global_linear_Neyman",0.8,10000,2,22,5,-0.00693927970778785,0.021207551073362,0.00698354147139835,103.145
"mRock_kNN_bs_Neyman",0.8,10000,2,22,6,-0.00228451428419674,0.0188746879087143,0.00667090497548806,115.892
"mRock_kNN_global_linear_Neyman",0.8,10000,2,22,6,-0.00255172131079573,0.0191154892972754,0.00697761830179111,102.944
"mRock_kNN_bs_Neyman",0.8,10000,2,22,7,-0.00183273163846231,0.0107931139556667,0.0198388106154725,116.228
"mRock_kNN_global_linear_Neyman",0.8,10000,2,22,7,-0.00204370595685543,0.0108913441655552,0.0199389040381099,102.958
"mRock_kNN_bs_Neyman",0.8,10000,2,22,8,-0.0043573647709152,0.0164163358904141,0.0109346298820441,116.091
"mRock_kNN_global_linear_Neyman",0.8,10000,2,22,8,-0.0044084344270614,0.0164350648918163,0.0111279175798513,103.097
"mRock_kNN_bs_Neyman",0.8,10000,2,22,9,-0.001233407023985,0.0151749634191862,0.0101164822683328,116.084
"mRock_kNN_global_linear_Neyman",0.8,10000,2,22,9,-0.00168020000183988,0.0153414469185282,0.0108007639763992,103.033
"two_step_Neyman",0.8,10000,2,22,NA,0.00814015964745884,0.0107883450135704,0.00581978662861271,0.0679999999999836
"two_step_LS",0.8,10000,2,22,NA,0.00312023820313256,0.0131467350612078,0.00787244239555829,0.0149999999998727
"mRock_kNN_bs_Neyman",0.8,10000,2,220,2,0.0164670288632658,-0.0247042397300494,0.0375006515338363,122.338
"mRock_kNN_global_linear_Neyman",0.8,10000,2,220,2,0.0175331834809151,-0.0246012930866493,0.0361090236880441,107.537
"mRock_kNN_bs_Neyman",0.8,10000,2,220,3,0.0237457799702496,-0.0319850977626759,0.0433953988674789,122.166
"mRock_kNN_global_linear_Neyman",0.8,10000,2,220,3,0.0247650569149223,-0.0318205031218439,0.0422322761795328,105.916
"mRock_kNN_bs_Neyman",0.8,10000,2,220,4,0.015697416211425,-0.0179581062666174,0.0262382883325394,119.817
"mRock_kNN_global_linear_Neyman",0.8,10000,2,220,4,0.0172616836390018,-0.0181758283430478,0.0253341482128739,105.874
"mRock_kNN_bs_Neyman",0.8,10000,2,220,5,0.00507256163117153,-0.00894480368459538,0.0203875194335765,117.057
"mRock_kNN_global_linear_Neyman",0.8,10000,2,220,5,0.00645705249848816,-0.00904580708595493,0.0192544313308627,103.318
"mRock_kNN_bs_Neyman",0.8,10000,2,220,6,0.0100426286345732,-0.0132367097786057,0.0255550972659249,116.93
"mRock_kNN_global_linear_Neyman",0.8,10000,2,220,6,0.0115397155391559,-0.013388371386442,0.0246438584030955,103.002
"mRock_kNN_bs_Neyman",0.8,10000,2,220,7,0.00439009403291002,-0.00832284262744842,0.021506408709711,116.978
"mRock_kNN_global_linear_Neyman",0.8,10000,2,220,7,0.00712288289312979,-0.00901673353610244,0.0198849893969806,103.182
"mRock_kNN_bs_Neyman",0.8,10000,2,220,8,0.00916482936170926,-0.0138298350113297,0.0257687159065663,117.207
"mRock_kNN_global_linear_Neyman",0.8,10000,2,220,8,0.0119883722337448,-0.0145677587459185,0.0241462818656615,103.07
"mRock_kNN_bs_Neyman",0.8,10000,2,220,9,0.00708785389636724,-0.0158702089504237,0.0331120232854012,117.059
"mRock_kNN_global_linear_Neyman",0.8,10000,2,220,9,0.00995263573798399,-0.0165504274203627,0.0311856834738071,102.961
"two_step_Neyman",0.8,10000,2,220,NA,0.00833443226360853,-0.0136497170213596,0.0266236719728878,0.0670000000000073
"two_step_LS",0.8,10000,2,220,NA,0.00777418418405995,-0.0128824969604504,0.0246693926534673,0.015999999999849
"mRock_kNN_bs_Neyman",0.8,10000,2,221,2,0.0203765006477246,-0.0267975903806406,0.0201784879283897,117.016
"mRock_kNN_global_linear_Neyman",0.8,10000,2,221,2,0.0204224314434158,-0.02631753449021,0.0190797461687353,104.747
"mRock_kNN_bs_Neyman",0.8,10000,2,221,3,0.00535963833616293,-0.00568434051411781,-0.00593198983292975,117.272
"mRock_kNN_global_linear_Neyman",0.8,10000,2,221,3,0.00636486944390846,-0.00651734111962909,-0.00535597137807819,103.861
"mRock_kNN_bs_Neyman",0.8,10000,2,221,4,0.00334559436285087,-0.0151968710452466,0.0132618554514714,116.74
"mRock_kNN_global_linear_Neyman",0.8,10000,2,221,4,0.00301695944069835,-0.0146912372723333,0.012632023658985,103.874
"mRock_kNN_bs_Neyman",0.8,10000,2,221,5,0.00488648014646875,-0.00548825440474054,-0.00425093368738949,116.867
"mRock_kNN_global_linear_Neyman",0.8,10000,2,221,5,0.00457772354269581,-0.00487349195096165,-0.004709331624972,104.191
"mRock_kNN_bs_Neyman",0.8,10000,2,221,6,0.00574208940353316,-0.0114142181023151,0.00502589053456237,116.906
"mRock_kNN_global_linear_Neyman",0.8,10000,2,221,6,0.00588005870645869,-0.0112303891857892,0.00418741050780902,104.058
"mRock_kNN_bs_Neyman",0.8,10000,2,221,7,-0.00543566200594015,0.0151647259734284,-0.0280588377666797,117.233
"mRock_kNN_global_linear_Neyman",0.8,10000,2,221,7,-0.00616106578558839,0.0159504633754337,-0.0282486194532243,103.991
"mRock_kNN_bs_Neyman",0.8,10000,2,221,8,0.0028184081392415,-0.00823284089282295,0.00290017727401093,117.087
"mRock_kNN_global_linear_Neyman",0.8,10000,2,221,8,0.00258763493902858,-0.00770525012769951,0.00245494600364093,104.034
"mRock_kNN_bs_Neyman",0.8,10000,2,221,9,0.004403640181873,-0.00902817099964048,0.00301798077066806,117.233
"mRock_kNN_global_linear_Neyman",0.8,10000,2,221,9,0.00403636050983658,-0.00862234023945252,0.00267837104430946,103.924
"two_step_Neyman",0.8,10000,2,221,NA,-0.00597280809455203,-0.00799049660815943,0.0174727246455717,0.0740000000000691
"two_step_LS",0.8,10000,2,221,NA,0.00173892688708999,-0.00969329039133981,0.00811311962528727,0.0209999999999582
"mRock_kNN_bs_Neyman",0.8,10000,2,222,2,0.00660353627756161,0.00211471552492837,-0.00806689811912786,116.887
"mRock_kNN_global_linear_Neyman",0.8,10000,2,222,2,0.00647715212932409,0.00223793800123717,-0.00768801550563492,103.972
"mRock_kNN_bs_Neyman",0.8,10000,2,222,3,0.0173605822646259,-8.1182036710814e-06,-0.0145545963609033,115.534
"mRock_kNN_global_linear_Neyman",0.8,10000,2,222,3,0.0167788082467264,0.000318710804867006,-0.0136755498462158,100.883
"mRock_kNN_bs_Neyman",0.8,10000,2,222,4,0.0288404583663679,-0.0157576370570105,0.00495999673884473,115.514
"mRock_kNN_global_linear_Neyman",0.8,10000,2,222,4,0.0282967554354714,-0.0153258751986987,0.00572897899105929,101.165
"mRock_kNN_bs_Neyman",0.8,10000,2,222,5,0.0357254723629072,-0.0291803473321974,0.0222265452727708,115.77
"mRock_kNN_global_linear_Neyman",0.8,10000,2,222,5,0.0351639067985754,-0.0288750673378186,0.0232223972796,102.439
"mRock_kNN_bs_Neyman",0.8,10000,2,222,6,0.0242371522303395,-0.0137678719992316,0.00534478215598,115.816
"mRock_kNN_global_linear_Neyman",0.8,10000,2,222,6,0.0236012365551714,-0.013067251710742,0.0053507128337138,102.157
"mRock_kNN_bs_Neyman",0.8,10000,2,222,7,0.0241228228311967,-0.0148041727704484,0.0101996022494228,116.193
"mRock_kNN_global_linear_Neyman",0.8,10000,2,222,7,0.0233638245276555,-0.0143610533326246,0.0106113885523325,102.549
"mRock_kNN_bs_Neyman",0.8,10000,2,222,8,0.0244372851041526,-0.0126362305839853,0.00723669957712225,115.907
"mRock_kNN_global_linear_Neyman",0.8,10000,2,222,8,0.0241345561834407,-0.0122907119657962,0.00745994715484599,102.227
"mRock_kNN_bs_Neyman",0.8,10000,2,222,9,0.0248711936349058,-0.0126059968940715,0.00758158652103536,116.561
"mRock_kNN_global_linear_Neyman",0.8,10000,2,222,9,0.0240396485916594,-0.0120845845879565,0.00845762445924247,102.241
"two_step_Neyman",0.8,10000,2,222,NA,0.0141104622441177,-0.00570434326718416,0.00026228129056971,0.0740000000000691
"two_step_LS",0.8,10000,2,222,NA,0.0240321083256498,-0.0109290536518771,-0.000808662669979476,0.0179999999998017
"mRock_kNN_bs_Neyman",0.8,10000,2,223,2,-0.0238039048460461,-0.000157460830014333,0.0103639495502375,117.116
"mRock_kNN_global_linear_Neyman",0.8,10000,2,223,2,-0.0240332560880416,-0.000772533828435229,0.0122932557722555,105.447
"mRock_kNN_bs_Neyman",0.8,10000,2,223,3,-0.0292161867308058,0.00513574380909709,0.00078666136933947,115.682
"mRock_kNN_global_linear_Neyman",0.8,10000,2,223,3,-0.0291072968167854,0.00424839585821113,0.00294267770659307,101.944
"mRock_kNN_bs_Neyman",0.8,10000,2,223,4,-0.0273998781446072,-0.004828267708616,0.0184960317259213,116.494
"mRock_kNN_global_linear_Neyman",0.8,10000,2,223,4,-0.0281036043070244,-0.00471918875164912,0.0207292939651493,102.965
"mRock_kNN_bs_Neyman",0.8,10000,2,223,5,-0.0376363620685709,0.0108331914165167,-0.0010995977110122,116.455
"mRock_kNN_global_linear_Neyman",0.8,10000,2,223,5,-0.0381879327926287,0.0107855233563527,0.000835790978519491,104.341
"mRock_kNN_bs_Neyman",0.8,10000,2,223,6,-0.0261592228116214,0.00147062949577625,0.00379432257262735,116.625
"mRock_kNN_global_linear_Neyman",0.8,10000,2,223,6,-0.0265947999646312,0.00145699214581141,0.00531494318294978,104.245
"mRock_kNN_bs_Neyman",0.8,10000,2,223,7,-0.028307521286467,0.00158402818401182,0.0109929797860335,116.716
"mRock_kNN_global_linear_Neyman",0.8,10000,2,223,7,-0.0286012024343243,0.00159878047997308,0.0122737261857511,104.634
"mRock_kNN_bs_Neyman",0.8,10000,2,223,8,-0.0323994642896259,0.00919092693950674,0.000462531952667433,116.528
"mRock_kNN_global_linear_Neyman",0.8,10000,2,223,8,-0.0327763214961079,0.00917735086372584,0.00175516752825988,104.448
"mRock_kNN_bs_Neyman",0.8,10000,2,223,9,-0.0275458987399839,0.00422585791987995,0.00192770596661607,116.727
"mRock_kNN_global_linear_Neyman",0.8,10000,2,223,9,-0.0279484652353987,0.00448604203285541,0.00306640204580244,104.506
"two_step_Neyman",0.8,10000,2,223,NA,-0.0486372710355154,0.0162929940017067,0.00229705698375948,0.0670000000000073
"two_step_LS",0.8,10000,2,223,NA,-0.0437415411539461,0.0122663060368482,0.00686825132766344,0.0209999999999582
"mRock_kNN_bs_Neyman",0.8,10000,2,224,2,-0.019926608842465,0.033152938651813,-0.034101914671683,121.901
"mRock_kNN_global_linear_Neyman",0.8,10000,2,224,2,-0.0195038896619735,0.0338564140004358,-0.035476253262595,107.244
"mRock_kNN_bs_Neyman",0.8,10000,2,224,3,-0.0378915690264956,0.037467076182331,-0.0272752922227371,121.031
"mRock_kNN_global_linear_Neyman",0.8,10000,2,224,3,-0.0367122799378194,0.0370915836167396,-0.0278162884505386,105.461
"mRock_kNN_bs_Neyman",0.8,10000,2,224,4,-0.00675215638266358,-1.19372847087185e-05,0.00673327133531121,116.561
"mRock_kNN_global_linear_Neyman",0.8,10000,2,224,4,-0.00576599756475749,-0.000113405601376293,0.0057382765063565,104.373
"mRock_kNN_bs_Neyman",0.8,10000,2,224,5,-0.0153599311282338,0.00831147425102507,0.00264739692622751,117.134
"mRock_kNN_global_linear_Neyman",0.8,10000,2,224,5,-0.0142881223417537,0.00816925031777194,0.00129330603277822,105.001
"mRock_kNN_bs_Neyman",0.8,10000,2,224,6,-0.0114746675325264,0.00405368610926349,0.00262597549557775,117.156
"mRock_kNN_global_linear_Neyman",0.8,10000,2,224,6,-0.0101126442218735,0.00360326847920467,0.00200909861106346,104.813
"mRock_kNN_bs_Neyman",0.8,10000,2,224,7,-0.00856657269979877,0.00288007330405904,0.00468139889691965,117.168
"mRock_kNN_global_linear_Neyman",0.8,10000,2,224,7,-0.00766485507784553,0.00277413230849355,0.00335685408309239,104.618
"mRock_kNN_bs_Neyman",0.8,10000,2,224,8,-0.0100129429475659,0.00895816917687142,-0.00571891864321739,116.999
"mRock_kNN_global_linear_Neyman",0.8,10000,2,224,8,-0.00910824133737842,0.00882997842221211,-0.00679260937794623,104.691
"mRock_kNN_bs_Neyman",0.8,10000,2,224,9,-0.00935874660489211,0.00814077368061872,0.000204024338390063,117.145
"mRock_kNN_global_linear_Neyman",0.8,10000,2,224,9,-0.00845443891836228,0.00805135672358492,-0.0010720776652775,104.698
"two_step_Neyman",0.8,10000,2,224,NA,-0.0175927760625127,0.011346547287427,-0.00178531692980854,0.0700000000001637
"two_step_LS",0.8,10000,2,224,NA,-0.0233667606311816,0.0127522234182131,0.00540513541386645,0.0139999999998963
"mRock_kNN_bs_Neyman",0.8,10000,2,225,2,-0.0205246729519803,-0.00807058888647916,0.0475196145171726,115.796
"mRock_kNN_global_linear_Neyman",0.8,10000,2,225,2,-0.0207434324852998,-0.00800154271521825,0.0477316113944353,103.083
"mRock_kNN_bs_Neyman",0.8,10000,2,225,3,-0.00392590813149396,-0.02649514478769,0.0646556860514984,117.024
"mRock_kNN_global_linear_Neyman",0.8,10000,2,225,3,-0.00469749713190448,-0.0263122184819813,0.0650721535201493,101.736
"mRock_kNN_bs_Neyman",0.8,10000,2,225,4,-0.00362615271257516,-0.0280821612273616,0.0683781311237759,116.881
"mRock_kNN_global_linear_Neyman",0.8,10000,2,225,4,-0.00351266202297085,-0.0284116622538693,0.0690160155392441,103.458
"mRock_kNN_bs_Neyman",0.8,10000,2,225,5,-0.0120935783899485,-0.0120993533076286,0.0506862065083862,116.88
"mRock_kNN_global_linear_Neyman",0.8,10000,2,225,5,-0.0118498281232078,-0.0123686438849404,0.051392214868323,103.731
"mRock_kNN_bs_Neyman",0.8,10000,2,225,6,-0.00870070466262751,-0.020477362709836,0.0596586170642048,116.714
"mRock_kNN_global_linear_Neyman",0.8,10000,2,225,6,-0.00870136030831703,-0.0206716732761314,0.0597836151767952,103.493
"mRock_kNN_bs_Neyman",0.8,10000,2,225,7,-0.00622139286882328,-0.0141191973584864,0.0516482402270677,116.701
"mRock_kNN_global_linear_Neyman",0.8,10000,2,225,7,-0.00651548906067623,-0.0140199879840917,0.0522762040223306,103.66
"mRock_kNN_bs_Neyman",0.8,10000,2,225,8,-0.00642001276092574,-0.0125284089306135,0.0487417744587395,116.727
"mRock_kNN_global_linear_Neyman",0.8,10000,2,225,8,-0.00669173096911035,-0.0124243011801566,0.0492309814779546,103.695
"mRock_kNN_bs_Neyman",0.8,10000,2,225,9,-0.00782870091883692,-0.0142325629654891,0.0542166337511585,116.879
"mRock_kNN_global_linear_Neyman",0.8,10000,2,225,9,-0.0082546377163466,-0.013978162504614,0.0543554026780866,103.425
"two_step_Neyman",0.8,10000,2,225,NA,-0.0146695803257941,-0.00933064550107288,0.048738932857729,0.0720000000001164
"two_step_LS",0.8,10000,2,225,NA,-0.0111919344197633,-0.0115071894311796,0.049062630553192,0.0139999999998963
"mRock_kNN_bs_Neyman",0.8,10000,2,226,2,0.0139448097749992,-0.0146448451722985,-0.0159763224975125,115.121
"mRock_kNN_global_linear_Neyman",0.8,10000,2,226,2,0.0139783003310099,-0.0145535942950161,-0.0160595004384732,102.939
"mRock_kNN_bs_Neyman",0.8,10000,2,226,3,-0.00526203479977116,-0.0104232379972085,-0.00633400221255798,116.819
"mRock_kNN_global_linear_Neyman",0.8,10000,2,226,3,-0.00567412326523997,-0.00998714932176625,-0.00670421150837086,101.641
"mRock_kNN_bs_Neyman",0.8,10000,2,226,4,0.00103492247253389,-0.0152896012202537,0.000524416563544072,116.779
"mRock_kNN_global_linear_Neyman",0.8,10000,2,226,4,0.000542070133684902,-0.0150506723670039,0.000780442488813371,103.336
"mRock_kNN_bs_Neyman",0.8,10000,2,226,5,-0.00930337761693778,0.000809862423376551,-0.0173288462153769,116.883
"mRock_kNN_global_linear_Neyman",0.8,10000,2,226,5,-0.00977430496003229,0.000926390829337098,-0.0168318312917251,103.613
"mRock_kNN_bs_Neyman",0.8,10000,2,226,6,0.000500132622749394,-0.0164341424776655,0.00181653836748286,116.688
"mRock_kNN_global_linear_Neyman",0.8,10000,2,226,6,0.000178148489122565,-0.0162808631678595,0.00202663462144859,103.301
"mRock_kNN_bs_Neyman",0.8,10000,2,226,7,-0.0124614468847428,0.00757482652711161,-0.0242335981835442,116.942
"mRock_kNN_global_linear_Neyman",0.8,10000,2,226,7,-0.0126615455936652,0.00783619043098671,-0.0240765499808226,103.264
"mRock_kNN_bs_Neyman",0.8,10000,2,226,8,0.000868134330656689,-0.0164789340678402,0.00289739074298545,116.876
"mRock_kNN_global_linear_Neyman",0.8,10000,2,226,8,0.000788744699489641,-0.0163873752900057,0.00276615120644941,103.287
"mRock_kNN_bs_Neyman",0.8,10000,2,226,9,0.00313252673697084,-0.017841668107478,0.0010208927155988,116.847
"mRock_kNN_global_linear_Neyman",0.8,10000,2,226,9,0.00297708731048485,-0.0176656959887436,0.0016208652667693,103.268
"two_step_Neyman",0.8,10000,2,226,NA,0.00668096593604695,-0.0187036781918839,-0.0048844397085217,0.0679999999999836
"two_step_LS",0.8,10000,2,226,NA,-0.000519581273535019,-0.0155664538652274,-0.00237813713630253,0.0219999999999345
"mRock_kNN_bs_Neyman",0.8,10000,2,227,2,0.00290556975199574,-0.0210931731323445,0.0921018710033357,117.952
"mRock_kNN_global_linear_Neyman",0.8,10000,2,227,2,0.00268478333083966,-0.0213408404381168,0.0934810933592036,106.808
"mRock_kNN_bs_Neyman",0.8,10000,2,227,3,-0.0171770458669707,-0.00392896988338576,0.0815531414881132,116.908
