"Method","tau","n","p","seed","num_bin","beta0","beta1","time"
"mRock_kNN_bs_Neyman",0.8,10000,1,112,25,0.338756121509297,-2.7657790462187,69.3820000000001
"mRock_kNN_global_linear_Neyman",0.8,10000,1,112,25,0.331140631768333,-2.69220410580689,68.217
"mRock_kNN_bs_Neyman",0.8,10000,1,112,30,0.421318270021741,-3.29191716643838,69.3770000000001
"mRock_kNN_global_linear_Neyman",0.8,10000,1,112,30,0.40559233427755,-3.21193424459554,68.17
"two_step_Neyman",0.8,10000,1,112,NA,2.58625366080633,-5.61568565582844,0.0540000000000873
"two_step_LS",0.8,10000,1,112,NA,1.44280626333388,-4.20243841016398,0.00999999999999091
"Average of linear quantiles",0.8,10000,1,112,NA,0.370438920316826,-3.86535460149415,0.641999999999939
"mRock_kNN_bs_Neyman",0.8,10000,1,113,5,-0.728891431281066,0.510642154261433,72.146
"mRock_kNN_global_linear_Neyman",0.8,10000,1,113,5,-0.734758175363711,0.549819000102246,72.573
"mRock_kNN_bs_Neyman",0.8,10000,1,113,10,-0.140726976767493,-0.676429409873535,71.657
"mRock_kNN_global_linear_Neyman",0.8,10000,1,113,10,-0.146571613933027,-0.640925932826121,70.661
"mRock_kNN_bs_Neyman",0.8,10000,1,113,15,-0.358283888171953,0.105893154427761,71.646
"mRock_kNN_global_linear_Neyman",0.8,10000,1,113,15,-0.362483439545754,0.131732455732177,70.91
"mRock_kNN_bs_Neyman",0.8,10000,1,113,17,-0.450643284777377,0.62585943859952,71.616
"mRock_kNN_global_linear_Neyman",0.8,10000,1,113,17,-0.458288918722908,0.663382436967353,70.592
"mRock_kNN_bs_Neyman",0.8,10000,1,113,20,-0.357166077766466,0.322239097182688,71.6279999999999
"mRock_kNN_global_linear_Neyman",0.8,10000,1,113,20,-0.364081312862532,0.351535905797249,70.513
"mRock_kNN_bs_Neyman",0.8,10000,1,113,25,-0.164222571431095,-0.279456918217122,71.3760000000001
"mRock_kNN_global_linear_Neyman",0.8,10000,1,113,25,-0.171575913886234,-0.253280323032754,70.404
"mRock_kNN_bs_Neyman",0.8,10000,1,113,30,-0.375421804160495,0.249703893748489,71.314
"mRock_kNN_global_linear_Neyman",0.8,10000,1,113,30,-0.383065168632239,0.287857472511732,70.606
"two_step_Neyman",0.8,10000,1,113,NA,-2.18796163347663,2.50050129153036,0.0609999999999218
"two_step_LS",0.8,10000,1,113,NA,-1.4647325539169,1.59663214413601,0.0130000000000337
"Average of linear quantiles",0.8,10000,1,113,NA,-0.331538713586958,-0.772216056807125,0.682000000000016
"mRock_kNN_bs_Neyman",0.8,10000,1,114,5,-0.932256831664303,0.392409906750999,71.506
"mRock_kNN_global_linear_Neyman",0.8,10000,1,114,5,-0.921403817399609,0.388356401647997,71.812
"mRock_kNN_bs_Neyman",0.8,10000,1,114,10,-0.457529228102333,-0.809591318631931,71.261
"mRock_kNN_global_linear_Neyman",0.8,10000,1,114,10,-0.445449408325549,-0.833363596966649,70.805
"mRock_kNN_bs_Neyman",0.8,10000,1,114,15,-0.387026890581899,-1.11117620138737,71.478
"mRock_kNN_global_linear_Neyman",0.8,10000,1,114,15,-0.367273944563096,-1.15104939042152,70.988
"mRock_kNN_bs_Neyman",0.8,10000,1,114,17,-0.56374515821825,-0.327450558365186,71.491
"mRock_kNN_global_linear_Neyman",0.8,10000,1,114,17,-0.550862152108401,-0.347862634858586,71.028
"mRock_kNN_bs_Neyman",0.8,10000,1,114,20,-0.40974552006877,-0.791412398805932,71.5310000000001
"mRock_kNN_global_linear_Neyman",0.8,10000,1,114,20,-0.389274340891396,-0.83403348361756,70.95
"mRock_kNN_bs_Neyman",0.8,10000,1,114,25,-0.551378910584285,-0.00539702595864355,71.494
"mRock_kNN_global_linear_Neyman",0.8,10000,1,114,25,-0.540511024115404,-0.0228690203209823,70.891
"mRock_kNN_bs_Neyman",0.8,10000,1,114,30,-0.408068006855036,-0.634895211538478,71.4450000000001
"mRock_kNN_global_linear_Neyman",0.8,10000,1,114,30,-0.396718228178932,-0.649362907407721,71.077
"two_step_Neyman",0.8,10000,1,114,NA,-1.95942188026212,2.06974113352398,0.0489999999999782
"two_step_LS",0.8,10000,1,114,NA,-0.8782444150658,0.714449400562501,0.0149999999999864
"Average of linear quantiles",0.8,10000,1,114,NA,-0.674080238559392,-0.445127510626591,0.666000000000054
"mRock_kNN_bs_Neyman",0.8,10000,1,115,5,-0.207684708569832,1.22626363826878,71.766
"mRock_kNN_global_linear_Neyman",0.8,10000,1,115,5,-0.190390071980022,1.18547948650934,71.918
"mRock_kNN_bs_Neyman",0.8,10000,1,115,10,-0.158369202760828,0.587595888803335,71.537
"mRock_kNN_global_linear_Neyman",0.8,10000,1,115,10,-0.142598316317066,0.564258191649586,70.674
"mRock_kNN_bs_Neyman",0.8,10000,1,115,15,-0.00916857848587949,0.126672822928953,72.776
"mRock_kNN_global_linear_Neyman",0.8,10000,1,115,15,0.0169568002333231,0.0756290238507376,71.204
"mRock_kNN_bs_Neyman",0.8,10000,1,115,17,-0.0379823011658664,0.369961551768,72.593
"mRock_kNN_global_linear_Neyman",0.8,10000,1,115,17,-0.0187056748239507,0.333604289093373,71.712
"mRock_kNN_bs_Neyman",0.8,10000,1,115,20,-0.0800923419292876,0.581668665022491,72.942
"mRock_kNN_global_linear_Neyman",0.8,10000,1,115,20,-0.0673809804870049,0.551244510848562,71.826
"mRock_kNN_bs_Neyman",0.8,10000,1,115,25,0.0635756553739864,0.0976741658616618,72.6859999999999
"mRock_kNN_global_linear_Neyman",0.8,10000,1,115,25,0.0868313106820082,0.0525945832317802,71.7620000000001
"mRock_kNN_bs_Neyman",0.8,10000,1,115,30,0.0839795751851944,-0.199951851846961,72.516
"mRock_kNN_global_linear_Neyman",0.8,10000,1,115,30,0.0987180483106096,-0.213766953964395,71.577
"two_step_Neyman",0.8,10000,1,115,NA,-0.313914850136487,0.0757825577111362,0.0489999999999782
"two_step_LS",0.8,10000,1,115,NA,-0.567082340239504,0.40607395586818,0.0159999999999627
"Average of linear quantiles",0.8,10000,1,115,NA,0.206283899105366,-1.49157696719135,0.646000000000072
"mRock_kNN_bs_Neyman",0.8,10000,1,116,5,-0.287168080306088,0.66846615820765,69.505
"mRock_kNN_global_linear_Neyman",0.8,10000,1,116,5,-0.290468730577598,0.707143694370103,69.443
"mRock_kNN_bs_Neyman",0.8,10000,1,116,10,-0.0642725854050124,-0.170873859318675,69.075
"mRock_kNN_global_linear_Neyman",0.8,10000,1,116,10,-0.0583805528417081,-0.158842077967392,68.528
"mRock_kNN_bs_Neyman",0.8,10000,1,116,15,-0.212270607299197,0.390205393243903,68.955
"mRock_kNN_global_linear_Neyman",0.8,10000,1,116,15,-0.212190683569118,0.404753218698573,68.26
"mRock_kNN_bs_Neyman",0.8,10000,1,116,17,-0.280665596319441,0.575556799099473,69.0479999999999
"mRock_kNN_global_linear_Neyman",0.8,10000,1,116,17,-0.275952673561644,0.576832500083981,68.102
"mRock_kNN_bs_Neyman",0.8,10000,1,116,20,-0.00979059798839721,-0.59395631322127,69.078
"mRock_kNN_global_linear_Neyman",0.8,10000,1,116,20,-0.008214612416376,-0.579193202826218,68.0980000000001
"mRock_kNN_bs_Neyman",0.8,10000,1,116,25,-0.157308169843336,0.112393829699386,69.015
"mRock_kNN_global_linear_Neyman",0.8,10000,1,116,25,-0.155981708993691,0.129442064321964,68.325
"mRock_kNN_bs_Neyman",0.8,10000,1,116,30,0.145081726352163,0.0354204063553141,69.162
"mRock_kNN_global_linear_Neyman",0.8,10000,1,116,30,0.108163379914623,-0.0745936101670992,68.222
"two_step_Neyman",0.8,10000,1,116,NA,0.0114871783884078,-0.823216295348274,0.0430000000000064
"two_step_LS",0.8,10000,1,116,NA,0.913636370557764,-1.94247251876251,0.0119999999999436
"Average of linear quantiles",0.8,10000,1,116,NA,0.0572806189264417,-1.9434640085812,0.637000000000057
"mRock_kNN_bs_Neyman",0.8,10000,1,117,5,-0.0401431483380419,-0.310571954407166,72.62
"mRock_kNN_global_linear_Neyman",0.8,10000,1,117,5,-0.0554478008883752,-0.259236916352734,72.434
"mRock_kNN_bs_Neyman",0.8,10000,1,117,10,-0.262361236760094,0.980641458058656,71.682
"mRock_kNN_global_linear_Neyman",0.8,10000,1,117,10,-0.278143061904844,1.04680753188053,70.357
"mRock_kNN_bs_Neyman",0.8,10000,1,117,15,-0.186410584437947,0.656707196509501,71.783
"mRock_kNN_global_linear_Neyman",0.8,10000,1,117,15,-0.202322392727836,0.739397541427778,70.62
"mRock_kNN_bs_Neyman",0.8,10000,1,117,17,-0.303156153130422,1.18336451019191,71.6940000000001
"mRock_kNN_global_linear_Neyman",0.8,10000,1,117,17,-0.307313842676438,1.22084865390134,70.45
"mRock_kNN_bs_Neyman",0.8,10000,1,117,20,-0.416293323788813,1.80073658675921,72.044
"mRock_kNN_global_linear_Neyman",0.8,10000,1,117,20,-0.422789304877954,1.84299822930777,70.5309999999999
"mRock_kNN_bs_Neyman",0.8,10000,1,117,25,-0.474875097608895,2.05524576247018,72.1369999999999
"mRock_kNN_global_linear_Neyman",0.8,10000,1,117,25,-0.466544589134215,2.02262485898119,70.686
"mRock_kNN_bs_Neyman",0.8,10000,1,117,30,-0.509410729237009,2.26150036792735,72.374
"mRock_kNN_global_linear_Neyman",0.8,10000,1,117,30,-0.500247808402496,2.23700604847929,70.899
"two_step_Neyman",0.8,10000,1,117,NA,0.100458017388602,1.44264306680795,0.0499999999999545
"two_step_LS",0.8,10000,1,117,NA,-0.572989726081589,2.29019898267663,0.0109999999999673
"Average of linear quantiles",0.8,10000,1,117,NA,-0.364006274682816,1.03122404104765,0.634000000000015
"mRock_kNN_bs_Neyman",0.8,10000,1,118,5,0.161284334110427,-2.05436487660663,71.974
"mRock_kNN_global_linear_Neyman",0.8,10000,1,118,5,0.163215259164025,-2.0517621310193,72.103
"mRock_kNN_bs_Neyman",0.8,10000,1,118,10,-0.195229521726362,-0.68409393848512,71.932
"mRock_kNN_global_linear_Neyman",0.8,10000,1,118,10,-0.197059814864975,-0.67661038947206,70.736
"mRock_kNN_bs_Neyman",0.8,10000,1,118,15,0.04427152024879,-1.26554826037042,72.086
"mRock_kNN_global_linear_Neyman",0.8,10000,1,118,15,0.0453172632213765,-1.25482577618169,71.25
"mRock_kNN_bs_Neyman",0.8,10000,1,118,17,0.0802485547855953,-1.38008045606985,71.9399999999999
"mRock_kNN_global_linear_Neyman",0.8,10000,1,118,17,0.0822134752045178,-1.37430813840122,71.288
"mRock_kNN_bs_Neyman",0.8,10000,1,118,20,0.00902680911976894,-1.31304883695199,72.152
"mRock_kNN_global_linear_Neyman",0.8,10000,1,118,20,0.0120854752330306,-1.29463675161479,70.934
"mRock_kNN_bs_Neyman",0.8,10000,1,118,25,-0.00724524338883414,-1.13723958277562,72.148
"mRock_kNN_global_linear_Neyman",0.8,10000,1,118,25,-0.00514994055829598,-1.13597094247251,71.145
"mRock_kNN_bs_Neyman",0.8,10000,1,118,30,0.0267555465932969,-1.33012348980789,72.038
"mRock_kNN_global_linear_Neyman",0.8,10000,1,118,30,0.0237593693254947,-1.31788453884225,71.3190000000001
"two_step_Neyman",0.8,10000,1,118,NA,0.326784796837684,-1.77254542510777,0.0439999999999827
"two_step_LS",0.8,10000,1,118,NA,0.613028523590648,-2.1298954837611,0.0139999999998963
"Average of linear quantiles",0.8,10000,1,118,NA,0.0517416959964523,-2.31447085746602,0.677000000000021
"mRock_kNN_bs_Neyman",0.8,10000,1,119,5,0.119471567110465,-0.0218502647620511,71.882
"mRock_kNN_global_linear_Neyman",0.8,10000,1,119,5,0.123459423475277,-0.0219984344875286,72.112
"mRock_kNN_bs_Neyman",0.8,10000,1,119,10,-0.033444718357623,0.981769761211794,71.766
"mRock_kNN_global_linear_Neyman",0.8,10000,1,119,10,-0.0340715316493387,1.00399144001733,70.945
"mRock_kNN_bs_Neyman",0.8,10000,1,119,15,0.0454059725107485,0.335407826619772,71.927
"mRock_kNN_global_linear_Neyman",0.8,10000,1,119,15,0.0459270717414366,0.330775455917774,71.118
"mRock_kNN_bs_Neyman",0.8,10000,1,119,17,0.0115060387431001,0.378974158005676,71.9739999999999
"mRock_kNN_global_linear_Neyman",0.8,10000,1,119,17,0.0129285444558982,0.375434867342861,71.138
"mRock_kNN_bs_Neyman",0.8,10000,1,119,20,0.0875200931670532,0.319622519916564,71.7869999999999
"mRock_kNN_global_linear_Neyman",0.8,10000,1,119,20,0.0838931831815088,0.341197765801937,70.587
"mRock_kNN_bs_Neyman",0.8,10000,1,119,25,0.277771568254584,-0.472365471345697,70.856
"mRock_kNN_global_linear_Neyman",0.8,10000,1,119,25,0.274771030856245,-0.457672393302914,70.477
"mRock_kNN_bs_Neyman",0.8,10000,1,119,30,0.140368722134517,-0.0155770344396018,70.981
"mRock_kNN_global_linear_Neyman",0.8,10000,1,119,30,0.136109218630331,-0.00257554674833216,69.591
"two_step_Neyman",0.8,10000,1,119,NA,0.301976800514341,-0.0891046929547485,0.0460000000000491
"two_step_LS",0.8,10000,1,119,NA,0.00414209182773018,0.273084139790811,0.01400000000001
"Average of linear quantiles",0.8,10000,1,119,NA,0.11233908576668,-0.855366711891321,0.659999999999968
"mRock_kNN_bs_Neyman",0.8,10000,1,12,5,-0.204764525116069,0.352979495213887,71.337
"mRock_kNN_global_linear_Neyman",0.8,10000,1,12,5,-0.222857061075884,0.409333310183385,71.172
"mRock_kNN_bs_Neyman",0.8,10000,1,12,10,0.0757082239472284,-0.646363786896984,70.726
"mRock_kNN_global_linear_Neyman",0.8,10000,1,12,10,0.0628142053615885,-0.613453531744341,69.763
"mRock_kNN_bs_Neyman",0.8,10000,1,12,15,0.16568928660927,-0.421860610574413,71.111
"mRock_kNN_global_linear_Neyman",0.8,10000,1,12,15,0.153912465830508,-0.382077264424026,69.881
"mRock_kNN_bs_Neyman",0.8,10000,1,12,17,0.0865101191813253,0.22131368899835,71.059
"mRock_kNN_global_linear_Neyman",0.8,10000,1,12,17,0.0744590788544301,0.248209101592366,70.006
"mRock_kNN_bs_Neyman",0.8,10000,1,12,20,-0.0550270488774824,0.4952509534927,71.1289999999999
"mRock_kNN_global_linear_Neyman",0.8,10000,1,12,20,-0.066276139585673,0.541252378405559,70.0150000000001
"mRock_kNN_bs_Neyman",0.8,10000,1,12,25,-0.23736643861599,1.17226002692949,71.009
"mRock_kNN_global_linear_Neyman",0.8,10000,1,12,25,-0.247474215199603,1.2233818516182,70.0089999999999
"mRock_kNN_bs_Neyman",0.8,10000,1,12,30,-0.0250480260396215,0.28899174488825,71.172
"mRock_kNN_global_linear_Neyman",0.8,10000,1,12,30,-0.0325109394604515,0.304063531566456,69.909
"two_step_Neyman",0.8,10000,1,12,NA,-1.42370380191957,2.51297408740297,0.0490000000000919
"two_step_LS",0.8,10000,1,12,NA,-0.689091108421397,1.59094062233612,0.0139999999998963
"Average of linear quantiles",0.8,10000,1,12,NA,-0.202264487691973,0.0288616574943603,0.657999999999902
"mRock_kNN_bs_Neyman",0.8,10000,1,120,5,1.03743783584724,-3.63206133954981,71.764
"mRock_kNN_global_linear_Neyman",0.8,10000,1,120,5,1.00915865026857,-3.47442499946754,71.178
"mRock_kNN_bs_Neyman",0.8,10000,1,120,10,0.465077860963398,-1.89876314194375,71.445
"mRock_kNN_global_linear_Neyman",0.8,10000,1,120,10,0.467175496796515,-1.85059526829004,69.948
"mRock_kNN_bs_Neyman",0.8,10000,1,120,15,0.438393883229801,-1.96061371699528,71.275
"mRock_kNN_global_linear_Neyman",0.8,10000,1,120,15,0.43791376011134,-1.89185257532105,70.279
"mRock_kNN_bs_Neyman",0.8,10000,1,120,17,0.570636633203519,-2.78743485191789,71.247
"mRock_kNN_global_linear_Neyman",0.8,10000,1,120,17,0.588309003932227,-2.77197133071996,70.176
"mRock_kNN_bs_Neyman",0.8,10000,1,120,20,0.459849287930433,-2.03449179475142,71.529
"mRock_kNN_global_linear_Neyman",0.8,10000,1,120,20,0.475107747637031,-2.02495602787201,70.236
"mRock_kNN_bs_Neyman",0.8,10000,1,120,25,0.436092456140836,-1.99768848837385,71.325
"mRock_kNN_global_linear_Neyman",0.8,10000,1,120,25,0.466890921055396,-2.02868670445655,70.203
"mRock_kNN_bs_Neyman",0.8,10000,1,120,30,0.27087791982252,-1.43438633184526,71.41
"mRock_kNN_global_linear_Neyman",0.8,10000,1,120,30,0.301970429529204,-1.46581193876141,70.247
"two_step_Neyman",0.8,10000,1,120,NA,2.79185469770733,-5.2282211299982,0.0510000000000446
"two_step_LS",0.8,10000,1,120,NA,0.726973475427105,-2.64171982094102,0.0149999999999864
"Average of linear quantiles",0.8,10000,1,120,NA,0.497777088888403,-3.36856520036547,0.646999999999935
"mRock_kNN_bs_Neyman",0.8,10000,1,121,5,-0.625311774602007,0.893592854316552,71.597
"mRock_kNN_global_linear_Neyman",0.8,10000,1,121,5,-0.642460836608198,0.968294755475313,71.435
"mRock_kNN_bs_Neyman",0.8,10000,1,121,10,-0.106327669848401,-0.309739452125839,71.313
"mRock_kNN_global_linear_Neyman",0.8,10000,1,121,10,-0.12852210342087,-0.19117870134869,70.868
"mRock_kNN_bs_Neyman",0.8,10000,1,121,15,0.256542243293265,-1.70256916085361,71.444
"mRock_kNN_global_linear_Neyman",0.8,10000,1,121,15,0.249920777803724,-1.64167332479251,70.924
"mRock_kNN_bs_Neyman",0.8,10000,1,121,17,0.173203726123651,-1.17681629285457,71.414
"mRock_kNN_global_linear_Neyman",0.8,10000,1,121,17,0.175399852846503,-1.15461913361024,70.923
"mRock_kNN_bs_Neyman",0.8,10000,1,121,20,-0.0452394696750305,-0.559256526992229,71.4
"mRock_kNN_global_linear_Neyman",0.8,10000,1,121,20,-0.0454876533192379,-0.522493018653577,70.893
"mRock_kNN_bs_Neyman",0.8,10000,1,121,25,-0.0294515935323365,-0.444103137085662,71.346
"mRock_kNN_global_linear_Neyman",0.8,10000,1,121,25,-0.0282762232190223,-0.405575837474643,70.7339999999999
"mRock_kNN_bs_Neyman",0.8,10000,1,121,30,-0.32780462080765,0.893143106833364,71.253
"mRock_kNN_global_linear_Neyman",0.8,10000,1,121,30,-0.336069953821399,0.959191276779137,70.6089999999999
"two_step_Neyman",0.8,10000,1,121,NA,-1.54495812676216,2.44880358764877,0.0489999999999782
"two_step_LS",0.8,10000,1,121,NA,0.0512854672532486,0.462336863716502,0.00999999999999091
"Average of linear quantiles",0.8,10000,1,121,NA,-0.383444486366252,0.0483485421876821,0.650999999999954
"mRock_kNN_bs_Neyman",0.8,10000,1,122,5,-0.331653581510393,1.2796254017519,71.461
"mRock_kNN_global_linear_Neyman",0.8,10000,1,122,5,-0.332746666151261,1.28089655878502,71.474
"mRock_kNN_bs_Neyman",0.8,10000,1,122,10,-0.182071425152766,0.373823297327363,70.98
"mRock_kNN_global_linear_Neyman",0.8,10000,1,122,10,-0.179843955000059,0.360878580162421,70.063
"mRock_kNN_bs_Neyman",0.8,10000,1,122,15,-0.267782387765283,1.01618881791013,71.474
"mRock_kNN_global_linear_Neyman",0.8,10000,1,122,15,-0.268087071097676,1.00804165885343,70.057
"mRock_kNN_bs_Neyman",0.8,10000,1,122,17,-0.362841855532488,1.29338087695139,71.291
"mRock_kNN_global_linear_Neyman",0.8,10000,1,122,17,-0.36184830625785,1.29151050004363,70.083
"mRock_kNN_bs_Neyman",0.8,10000,1,122,20,-0.541453643861499,2.25133057462119,71.371
"mRock_kNN_global_linear_Neyman",0.8,10000,1,122,20,-0.538865218303954,2.23643474551028,70.066
"mRock_kNN_bs_Neyman",0.8,10000,1,122,25,-0.514100233978561,2.30008291754646,71.2479999999999
"mRock_kNN_global_linear_Neyman",0.8,10000,1,122,25,-0.511474592524825,2.29062833248423,69.9960000000001
"mRock_kNN_bs_Neyman",0.8,10000,1,122,30,-0.567254006350333,2.63524817368103,71.886
"mRock_kNN_global_linear_Neyman",0.8,10000,1,122,30,-0.564501231287575,2.62852569154275,70.4480000000001
"two_step_Neyman",0.8,10000,1,122,NA,-0.597802409769782,1.39791079825949,0.0610000000000355
"two_step_LS",0.8,10000,1,122,NA,-0.57779005813227,1.37768219017691,0.0120000000000573
"Average of linear quantiles",0.8,10000,1,122,NA,-0.159651288447266,-0.034914189872751,0.627999999999929
"mRock_kNN_bs_Neyman",0.8,10000,1,123,5,-0.488067819239913,0.513436623944102,73.03
"mRock_kNN_global_linear_Neyman",0.8,10000,1,123,5,-0.482973735583005,0.514928727070711,73.274
"mRock_kNN_bs_Neyman",0.8,10000,1,123,10,-0.263915804810931,0.333969642293681,72.714
"mRock_kNN_global_linear_Neyman",0.8,10000,1,123,10,-0.257347392320353,0.34223061076635,71.982
"mRock_kNN_bs_Neyman",0.8,10000,1,123,15,-0.0378167668571177,-0.684160099350294,72.847
"mRock_kNN_global_linear_Neyman",0.8,10000,1,123,15,-0.0307894312926673,-0.699551214145913,72.11
"mRock_kNN_bs_Neyman",0.8,10000,1,123,17,-0.0720735334184983,-0.559557090978188,72.76
"mRock_kNN_global_linear_Neyman",0.8,10000,1,123,17,-0.0650033533803138,-0.539062520668878,72.093
"mRock_kNN_bs_Neyman",0.8,10000,1,123,20,-0.0895180734441561,-0.324934808677966,72.8390000000001
"mRock_kNN_global_linear_Neyman",0.8,10000,1,123,20,-0.0909375500022169,-0.277726558492802,72.0409999999999
"mRock_kNN_bs_Neyman",0.8,10000,1,123,25,-0.215112126644509,0.161840827830829,72.85
"mRock_kNN_global_linear_Neyman",0.8,10000,1,123,25,-0.217924195777853,0.19667680803343,72.058
"mRock_kNN_bs_Neyman",0.8,10000,1,123,30,-0.128928803856072,-0.196035779281672,72.7539999999999
"mRock_kNN_global_linear_Neyman",0.8,10000,1,123,30,-0.128309586108144,-0.160146111313367,72.079
"two_step_Neyman",0.8,10000,1,123,NA,-1.95423276322413,2.00387530353095,0.0509999999999309
"two_step_LS",0.8,10000,1,123,NA,-1.30641184810942,1.17908207207149,0.0150000000001
"Average of linear quantiles",0.8,10000,1,123,NA,-0.071589643410682,-1.33905684738407,0.604000000000042
"mRock_kNN_bs_Neyman",0.8,10000,1,124,5,0.406996878607797,-1.34197070244805,72.494
"mRock_kNN_global_linear_Neyman",0.8,10000,1,124,5,0.401564358407592,-1.30369501025048,74.169
"mRock_kNN_bs_Neyman",0.8,10000,1,124,10,0.254882247211831,-1.46472834146456,71.838
"mRock_kNN_global_linear_Neyman",0.8,10000,1,124,10,0.252239825302832,-1.45208108129,71.134
"mRock_kNN_bs_Neyman",0.8,10000,1,124,15,0.21912779842508,-1.11109821870811,72.084
"mRock_kNN_global_linear_Neyman",0.8,10000,1,124,15,0.215094741866712,-1.10841554540387,71.269
"mRock_kNN_bs_Neyman",0.8,10000,1,124,17,0.189033900037927,-1.02870007539424,72.038
"mRock_kNN_global_linear_Neyman",0.8,10000,1,124,17,0.1868872485634,-1.02901102119033,71.263
"mRock_kNN_bs_Neyman",0.8,10000,1,124,20,0.0939530149599483,-0.58733388550948,71.9780000000001
"mRock_kNN_global_linear_Neyman",0.8,10000,1,124,20,0.0925143578010856,-0.571019119276997,71.088
"mRock_kNN_bs_Neyman",0.8,10000,1,124,25,0.103261720895816,-0.598646404471253,71.61
"mRock_kNN_global_linear_Neyman",0.8,10000,1,124,25,0.10143185631546,-0.588979926675208,70.848
"mRock_kNN_bs_Neyman",0.8,10000,1,124,30,0.137845188996032,-0.713078476583064,71.6999999999999
